node_id	node_name	node_type	compartment_id	celltype	confidence	rule	evidence	plausibility_score	source
21289	IL17A	Gene	21231	M2	LOW	R6	default_signaling_fallback	25	default intracellular signaling fallback (InnateDB Breuer 2013 PMID:23180781; STRING Szklarczyk 2023 PMID:36370105); compartment=21231; HPA Uhlén 2015 PMID:25613900 (ubiquitous expression)
21289	IL17A	Gene	21231	SGEC	LOW	R6	default_signaling_fallback	25	default intracellular signaling fallback (InnateDB Breuer 2013 PMID:23180781; STRING Szklarczyk 2023 PMID:36370105); compartment=21231; HPA Uhlén 2015 PMID:25613900 (ubiquitous expression)
21289	IL17A	Gene	21231	TH1	LOW	R6	default_signaling_fallback	25	default intracellular signaling fallback (InnateDB Breuer 2013 PMID:23180781; STRING Szklarczyk 2023 PMID:36370105); compartment=21231; HPA Uhlén 2015 PMID:25613900 (ubiquitous expression)
21289	IL17A	Gene	21231	TH17	LOW	R6	default_signaling_fallback	25	default intracellular signaling fallback (InnateDB Breuer 2013 PMID:23180781; STRING Szklarczyk 2023 PMID:36370105); compartment=21231; HPA Uhlén 2015 PMID:25613900 (ubiquitous expression)
21290	CXCL9	Gene	21231	M1	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	80	MIG IFN-γ-induced PMID:28604219 SjD
21290	CXCL9	Gene	21231	PDC	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	80	MIG IFN-γ-induced PMID:28604219 SjD
21290	CXCL9	Gene	21231	SGEC	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	80	MIG IFN-γ-induced PMID:28604219 SjD
21291	CCL13	Gene	21231	M1	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	MCP-4 myeloid
21291	CCL13	Gene	21231	M2	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	MCP-4 myeloid
21292	RRM2	Gene	21231	BCELL	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	65	Ribonucleotide reductase
21292	RRM2	Gene	21231	M1	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	65	Ribonucleotide reductase
21292	RRM2	Gene	21231	M2	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	65	Ribonucleotide reductase
21292	RRM2	Gene	21231	PDC	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	65	Ribonucleotide reductase
21292	RRM2	Gene	21231	PLASMA	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	65	Ribonucleotide reductase
21292	RRM2	Gene	21231	SGEC	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	65	Ribonucleotide reductase
21292	RRM2	Gene	21231	TFH	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	65	Ribonucleotide reductase
21292	RRM2	Gene	21231	TH1	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	65	Ribonucleotide reductase
21292	RRM2	Gene	21231	TH17	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	65	Ribonucleotide reductase
21292	RRM2	Gene	21231	TREG	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	65	Ribonucleotide reductase
21293	CD80,86	Gene	21231	BCELL	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	82	B7-1/B7-2 co-stim APC; PMID:7510905
21293	CD80,86	Gene	21231	M1	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	82	B7-1/B7-2 co-stim APC; PMID:7510905
21293	CD80,86	Gene	21231	M2	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	82	B7-1/B7-2 co-stim APC; PMID:7510905
21293	CD80,86	Gene	21231	PDC	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	82	B7-1/B7-2 co-stim APC; PMID:7510905
21293	CD80,86	Gene	21231	SGEC	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	82	B7-1/B7-2 co-stim APC; PMID:7510905
21294	STAT3 homodimer	Protein	21231	BCELL	LOW	R5	neighbors_vote={'PLASMA': 3, 'BCELL': 3}	53	graph propagation on SjD Map (this work); neighbors_vote=3; InnateDB:innatedb.com Breuer 2013 PMID:23180781; STRING db v12
21294	STAT3 homodimer	Protein	21231	PLASMA	LOW	R5	neighbors_vote={'PLASMA': 3, 'BCELL': 3}	53	graph propagation on SjD Map (this work); neighbors_vote=3; InnateDB:innatedb.com Breuer 2013 PMID:23180781; STRING db v12
21295	OASL	Gene	21231	BCELL	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21295	OASL	Gene	21231	M1	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21295	OASL	Gene	21231	M2	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21295	OASL	Gene	21231	PDC	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21295	OASL	Gene	21231	PLASMA	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21295	OASL	Gene	21231	SGEC	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21295	OASL	Gene	21231	TFH	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21295	OASL	Gene	21231	TH1	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21295	OASL	Gene	21231	TH17	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21295	OASL	Gene	21231	TREG	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21296	PML	RNA	21231	BCELL	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21296	PML	RNA	21231	M1	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21296	PML	RNA	21231	M2	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21296	PML	RNA	21231	PDC	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21296	PML	RNA	21231	PLASMA	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21296	PML	RNA	21231	SGEC	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21296	PML	RNA	21231	TFH	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21296	PML	RNA	21231	TH1	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21296	PML	RNA	21231	TH17	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21296	PML	RNA	21231	TREG	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21297	XAF1	Gene	21231	BCELL	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	70	ISG; pro-apoptotic
21297	XAF1	Gene	21231	M1	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	70	ISG; pro-apoptotic
21297	XAF1	Gene	21231	M2	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	70	ISG; pro-apoptotic
21297	XAF1	Gene	21231	PDC	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	70	ISG; pro-apoptotic
21297	XAF1	Gene	21231	PLASMA	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	70	ISG; pro-apoptotic
21297	XAF1	Gene	21231	SGEC	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	70	ISG; pro-apoptotic
21297	XAF1	Gene	21231	TFH	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	70	ISG; pro-apoptotic
21297	XAF1	Gene	21231	TH1	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	70	ISG; pro-apoptotic
21297	XAF1	Gene	21231	TH17	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	70	ISG; pro-apoptotic
21297	XAF1	Gene	21231	TREG	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	70	ISG; pro-apoptotic
21298	MT2A	RNA	21231	BCELL	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21298	MT2A	RNA	21231	M1	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21298	MT2A	RNA	21231	M2	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21298	MT2A	RNA	21231	PDC	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21298	MT2A	RNA	21231	PLASMA	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21298	MT2A	RNA	21231	SGEC	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21298	MT2A	RNA	21231	TFH	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21298	MT2A	RNA	21231	TH1	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21298	MT2A	RNA	21231	TH17	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21298	MT2A	RNA	21231	TREG	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21299	GBP1	RNA	21231	BCELL	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21299	GBP1	RNA	21231	M1	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21299	GBP1	RNA	21231	M2	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21299	GBP1	RNA	21231	PDC	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21299	GBP1	RNA	21231	PLASMA	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21299	GBP1	RNA	21231	SGEC	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21299	GBP1	RNA	21231	TFH	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21299	GBP1	RNA	21231	TH1	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21299	GBP1	RNA	21231	TH17	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21299	GBP1	RNA	21231	TREG	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21300	RIPK1	RNA	21231	BCELL	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	Reactome:R-HSA-2562578
21300	RIPK1	RNA	21231	M1	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	Reactome:R-HSA-2562578
21300	RIPK1	RNA	21231	M2	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	Reactome:R-HSA-2562578
21300	RIPK1	RNA	21231	PDC	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	Reactome:R-HSA-2562578
21300	RIPK1	RNA	21231	PLASMA	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	Reactome:R-HSA-2562578
21300	RIPK1	RNA	21231	SGEC	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	Reactome:R-HSA-2562578
21300	RIPK1	RNA	21231	TFH	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	Reactome:R-HSA-2562578
21300	RIPK1	RNA	21231	TH1	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	Reactome:R-HSA-2562578
21300	RIPK1	RNA	21231	TH17	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	Reactome:R-HSA-2562578
21300	RIPK1	RNA	21231	TREG	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	72	Reactome:R-HSA-2562578
21301	GLUT1	RNA	21231	BCELL	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	70	SLC2A1 ubiquitous
21301	GLUT1	RNA	21231	M1	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	70	SLC2A1 ubiquitous
21301	GLUT1	RNA	21231	M2	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	70	SLC2A1 ubiquitous
21301	GLUT1	RNA	21231	PDC	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	70	SLC2A1 ubiquitous
21301	GLUT1	RNA	21231	PLASMA	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	70	SLC2A1 ubiquitous
21301	GLUT1	RNA	21231	SGEC	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	70	SLC2A1 ubiquitous
21301	GLUT1	RNA	21231	TFH	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	70	SLC2A1 ubiquitous
21301	GLUT1	RNA	21231	TH1	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	70	SLC2A1 ubiquitous
21301	GLUT1	RNA	21231	TH17	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	70	SLC2A1 ubiquitous
21301	GLUT1	RNA	21231	TREG	LOW	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	70	SLC2A1 ubiquitous
21302	MUC1	RNA	21231	SGEC	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	88	PMID:9237759 epithelial mucin
21303	IFI30	RNA	21231	BCELL	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21303	IFI30	RNA	21231	M1	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21303	IFI30	RNA	21231	M2	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21303	IFI30	RNA	21231	PDC	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21303	IFI30	RNA	21231	PLASMA	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21303	IFI30	RNA	21231	SGEC	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21303	IFI30	RNA	21231	TFH	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21303	IFI30	RNA	21231	TH1	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21303	IFI30	RNA	21231	TH17	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21303	IFI30	RNA	21231	TREG	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21304	IFNA	Gene	21231	PDC	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	82	PMID:15728487 IRF7 pDC; Mavragani 2017 PMID:28604219 SGEC
21304	IFNA	Gene	21231	SGEC	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	82	PMID:15728487 IRF7 pDC; Mavragani 2017 PMID:28604219 SGEC
21305	IFI30	Gene	21231	BCELL	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21305	IFI30	Gene	21231	M1	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21305	IFI30	Gene	21231	M2	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21305	IFI30	Gene	21231	PDC	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21305	IFI30	Gene	21231	PLASMA	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21305	IFI30	Gene	21231	SGEC	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21305	IFI30	Gene	21231	TFH	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21305	IFI30	Gene	21231	TH1	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21305	IFI30	Gene	21231	TH17	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21305	IFI30	Gene	21231	TREG	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21306	CFLAR	RNA	21231	BCELL	LOW	R5	neighbors_vote={'PLASMA': 2, 'BCELL': 2}	53	graph propagation on SjD Map (this work); neighbors_vote=2; InnateDB:innatedb.com Breuer 2013 PMID:23180781; STRING db v12
21306	CFLAR	RNA	21231	PLASMA	LOW	R5	neighbors_vote={'PLASMA': 2, 'BCELL': 2}	53	graph propagation on SjD Map (this work); neighbors_vote=2; InnateDB:innatedb.com Breuer 2013 PMID:23180781; STRING db v12
21307	IFI27	RNA	21231	BCELL	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	ISG; Mavragani 2017 PMID:28604219 SjD signature
21307	IFI27	RNA	21231	M1	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	ISG; Mavragani 2017 PMID:28604219 SjD signature
21307	IFI27	RNA	21231	M2	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	ISG; Mavragani 2017 PMID:28604219 SjD signature
21307	IFI27	RNA	21231	PDC	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	ISG; Mavragani 2017 PMID:28604219 SjD signature
21307	IFI27	RNA	21231	PLASMA	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	ISG; Mavragani 2017 PMID:28604219 SjD signature
21307	IFI27	RNA	21231	SGEC	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	ISG; Mavragani 2017 PMID:28604219 SjD signature
21307	IFI27	RNA	21231	TFH	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	ISG; Mavragani 2017 PMID:28604219 SjD signature
21307	IFI27	RNA	21231	TH1	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	ISG; Mavragani 2017 PMID:28604219 SjD signature
21307	IFI27	RNA	21231	TH17	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	ISG; Mavragani 2017 PMID:28604219 SjD signature
21307	IFI27	RNA	21231	TREG	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	ISG; Mavragani 2017 PMID:28604219 SjD signature
21308	IL5	Gene	21231	UNASSIGNED		R7		0	
21309	CXCL3	RNA	21231	BCELL	LOW	R5	neighbors_vote={'PLASMA': 2, 'BCELL': 2}	53	graph propagation on SjD Map (this work); neighbors_vote=2; InnateDB:innatedb.com Breuer 2013 PMID:23180781; STRING db v12
21309	CXCL3	RNA	21231	PLASMA	LOW	R5	neighbors_vote={'PLASMA': 2, 'BCELL': 2}	53	graph propagation on SjD Map (this work); neighbors_vote=2; InnateDB:innatedb.com Breuer 2013 PMID:23180781; STRING db v12
21310	IL15	RNA	21231	BCELL	LOW	R5	neighbors_vote={'PLASMA': 2, 'BCELL': 2}	53	graph propagation on SjD Map (this work); neighbors_vote=2; InnateDB:innatedb.com Breuer 2013 PMID:23180781; STRING db v12
21310	IL15	RNA	21231	PLASMA	LOW	R5	neighbors_vote={'PLASMA': 2, 'BCELL': 2}	53	graph propagation on SjD Map (this work); neighbors_vote=2; InnateDB:innatedb.com Breuer 2013 PMID:23180781; STRING db v12
21311	CCL2	RNA	21231	PDC	LOW	R5	neighbors_vote={'PDC': 2, 'TREG': 2, 'M1': 1, 'M2': 1, 'TH1': 1}	53	graph propagation on SjD Map (this work); neighbors_vote=2; InnateDB:innatedb.com Breuer 2013 PMID:23180781; STRING db v12
21311	CCL2	RNA	21231	TREG	LOW	R5	neighbors_vote={'PDC': 2, 'TREG': 2, 'M1': 1, 'M2': 1, 'TH1': 1}	53	graph propagation on SjD Map (this work); neighbors_vote=2; InnateDB:innatedb.com Breuer 2013 PMID:23180781; STRING db v12
21312	HLA-DQA2	RNA	21231	BCELL	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21312	HLA-DQA2	RNA	21231	M1	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21312	HLA-DQA2	RNA	21231	M2	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21312	HLA-DQA2	RNA	21231	PDC	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21312	HLA-DQA2	RNA	21231	PLASMA	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21312	HLA-DQA2	RNA	21231	SGEC	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21312	HLA-DQA2	RNA	21231	TFH	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21312	HLA-DQA2	RNA	21231	TH1	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21312	HLA-DQA2	RNA	21231	TH17	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21312	HLA-DQA2	RNA	21231	TREG	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21313	BST2	Gene	21231	BCELL	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	Tetherin ISG; PMID:18342598
21313	BST2	Gene	21231	M1	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	Tetherin ISG; PMID:18342598
21313	BST2	Gene	21231	M2	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	Tetherin ISG; PMID:18342598
21313	BST2	Gene	21231	PDC	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	Tetherin ISG; PMID:18342598
21313	BST2	Gene	21231	PLASMA	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	Tetherin ISG; PMID:18342598
21313	BST2	Gene	21231	SGEC	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	Tetherin ISG; PMID:18342598
21313	BST2	Gene	21231	TFH	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	Tetherin ISG; PMID:18342598
21313	BST2	Gene	21231	TH1	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	Tetherin ISG; PMID:18342598
21313	BST2	Gene	21231	TH17	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	Tetherin ISG; PMID:18342598
21313	BST2	Gene	21231	TREG	MEDIUM	R6c	curated_from_R6;orig_evidence=default_signaling_fallback	75	Tetherin ISG; PMID:18342598
21314	PTPN2	Protein	21231	BCELL	LOW	R5	neighbors_vote={'M1': 2, 'PDC': 2, 'TH1': 2, 'M2': 2, 'TH17': 2}	53	graph propagation on SjD Map (this work); neighbors_vote=2; InnateDB:innatedb.com Breuer 2013 PMID:23180781; STRING db v12
21314	PTPN2	Protein	21231	M1	LOW	R5	neighbors_vote={'M1': 2, 'PDC': 2, 'TH1': 2, 'M2': 2, 'TH17': 2}	53	graph propagation on SjD Map (this work); neighbors_vote=2; InnateDB:innatedb.com Breuer 2013 PMID:23180781; STRING db v12
21314	PTPN2	Protein	21231	M2	LOW	R5	neighbors_vote={'M1': 2, 'PDC': 2, 'TH1': 2, 'M2': 2, 'TH17': 2}	53	graph propagation on SjD Map (this work); neighbors_vote=2; InnateDB:innatedb.com Breuer 2013 PMID:23180781; STRING db v12
21314	PTPN2	Protein	21231	PDC	LOW	R5	neighbors_vote={'M1': 2, 'PDC': 2, 'TH1': 2, 'M2': 2, 'TH17': 2}	53	graph propagation on SjD Map (this work); neighbors_vote=2; InnateDB:innatedb.com Breuer 2013 PMID:23180781; STRING db v12
21314	PTPN2	Protein	21231	PLASMA	LOW	R5	neighbors_vote={'M1': 2, 'PDC': 2, 'TH1': 2, 'M2': 2, 'TH17': 2}	53	graph propagation on SjD Map (this work); neighbors_vote=2; InnateDB:innatedb.com Breuer 2013 PMID:23180781; STRING db v12
21314	PTPN2	Protein	21231	SGEC	LOW	R5	neighbors_vote={'M1': 2, 'PDC': 2, 'TH1': 2, 'M2': 2, 'TH17': 2}	53	graph propagation on SjD Map (this work); neighbors_vote=2; InnateDB:innatedb.com Breuer 2013 PMID:23180781; STRING db v12
21314	PTPN2	Protein	21231	TFH	LOW	R5	neighbors_vote={'M1': 2, 'PDC': 2, 'TH1': 2, 'M2': 2, 'TH17': 2}	53	graph propagation on SjD Map (this work); neighbors_vote=2; InnateDB:innatedb.com Breuer 2013 PMID:23180781; STRING db v12
21314	PTPN2	Protein	21231	TH1	LOW	R5	neighbors_vote={'M1': 2, 'PDC': 2, 'TH1': 2, 'M2': 2, 'TH17': 2}	53	graph propagation on SjD Map (this work); neighbors_vote=2; InnateDB:innatedb.com Breuer 2013 PMID:23180781; STRING db v12
21314	PTPN2	Protein	21231	TH17	LOW	R5	neighbors_vote={'M1': 2, 'PDC': 2, 'TH1': 2, 'M2': 2, 'TH17': 2}	53	graph propagation on SjD Map (this work); neighbors_vote=2; InnateDB:innatedb.com Breuer 2013 PMID:23180781; STRING db v12
21314	PTPN2	Protein	21231	TREG	LOW	R5	neighbors_vote={'M1': 2, 'PDC': 2, 'TH1': 2, 'M2': 2, 'TH17': 2}	53	graph propagation on SjD Map (this work); neighbors_vote=2; InnateDB:innatedb.com Breuer 2013 PMID:23180781; STRING db v12
21315	MT2A	Gene	21231	BCELL	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21315	MT2A	Gene	21231	M1	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21315	MT2A	Gene	21231	M2	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21315	MT2A	Gene	21231	PDC	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21315	MT2A	Gene	21231	PLASMA	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21315	MT2A	Gene	21231	SGEC	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21315	MT2A	Gene	21231	TFH	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21315	MT2A	Gene	21231	TH1	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21315	MT2A	Gene	21231	TH17	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21315	MT2A	Gene	21231	TREG	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21316	IRF5	Gene	21231	BCELL	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21316	IRF5	Gene	21231	M1	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21316	IRF5	Gene	21231	M2	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21316	IRF5	Gene	21231	PDC	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
21316	IRF5	Gene	21231	PLASMA	MEDIUM	R4	R-HSA-877300	65	Reactome:R-HSA-877300 via MINERVA notes
