Species_ID,Relation1,Identifier1,Constant,InitialLevel,Comments
IL12RB1_TH17 Cytoplasm_1,isDescribedBy,,True,,sa_TH17_s20881 TH17_s20881
PRMT5_TH17 Cytoplasm,isDescribedBy,,True,,sa_TH17_s20884 TH17_s20884
MAPK3_TH17 Cytoplasm_1,isDescribedBy,,True,,sa_TH17_s20885 TH17_s20885
SOCS2_TH17 Cytoplasm,isDescribedBy,,False,,sa_TH17_s20886 TH17_s20886
IFITM2_TH17 Cytoplasm,isDescribedBy,,False,,sa_TH17_s20888 TH17_s20888
MHC1/B2M/TCR_complex_TH17 Cytoplasm,isDescribedBy,,False,,sa_TH17_s20889 TH17_s20889
CD4_TH17 Cytoplasm_1,isDescribedBy,,True,,sa_TH17_s20892 TH17_s20892
CD3G_TH17 Cytoplasm,isDescribedBy,,True,,sa_TH17_s20896 TH17_s20896
CD3E_TH17 Cytoplasm,isDescribedBy,,True,,sa_TH17_s20897 TH17_s20897
CD3D_TH17 Cytoplasm_1,isDescribedBy,,True,,sa_TH17_s20898 TH17_s20898
IFIT5_TH17 Cytoplasm,isDescribedBy,,False,,sa_TH17_s20899 TH17_s20899
CASP7_TH17 Cytoplasm_1,isDescribedBy,,True,,sa_TH17_s20901 TH17_s20901
ISG15_TH17 Cytoplasm,isDescribedBy,,False,,sa_TH17_s20902 TH17_s20902
SMAD4_TH17 Cytoplasm,isDescribedBy,,True,,sa_TH17_s20906 TH17_s20906
IFNGR_complex_TH17 Cytoplasm,isDescribedBy,,True,,sa_TH17_s20911 TH17_s20911
IFNGR1_TH17 Cytoplasm,isDescribedBy,,True,,sa_TH17_s20912 TH17_s20912
IFNGR2_TH17 Cytoplasm,isDescribedBy,,True,,sa_TH17_s20913 TH17_s20913
RIPK1/TRAF2/TRAF5_complex_TH17 Cytoplasm,isDescribedBy,,True,,sa_TH17_s20915 TH17_s20915
RIPK1_TH17 Cytoplasm_2,isDescribedBy,,True,,sa_TH17_s20916 TH17_s20916
TANK_TH17 Cytoplasm_2,isDescribedBy,,True,,sa_TH17_s20917 TH17_s20917
TRAF5_TH17 Cytoplasm_1,isDescribedBy,,True,,sa_TH17_s20918 TH17_s20918
LILRA3_TH17 Cytoplasm_1,isDescribedBy,,True,,sa_TH17_s20922 TH17_s20922
RIPK3_TH17 Cytoplasm_1,isDescribedBy,,True,,sa_TH17_s20923 TH17_s20923
CHUK_TH17 Cytoplasm_2,isDescribedBy,,True,,sa_TH17_s20925 TH17_s20925
CHUK_TH17 Cytoplasm_3,isDescribedBy,,True,,sa_TH17_s20926 TH17_s20926
IFIT2_TH17 Cytoplasm,isDescribedBy,,False,,sa_TH17_s20928 TH17_s20928
HLA-A_TH17 Cytoplasm,isDescribedBy,,False,,sa_TH17_s20931 TH17_s20931
GRB2_TH17 Cytoplasm,isDescribedBy,,True,,sa_TH17_s20932 TH17_s20932
MAP2K3_TH17 Cytoplasm_1,isDescribedBy,,True,,sa_TH17_s20937 TH17_s20937
TNFSF15/TNFRSF25_complex_TH17 Cytoplasm,isDescribedBy,,False,,sa_TH17_s20939 TH17_s20939
TNFRSF25_TH17 Cytoplasm,isDescribedBy,,False,,sa_TH17_s20940 TH17_s20940
TLR7/ssRNA_complex_TH17 Cytoplasm,isDescribedBy,,True,,sa_TH17_s20943 TH17_s20943
IL21R_complex_TH17 Cytoplasm,isDescribedBy,,True,,sa_TH17_s20949 TH17_s20949
IL21R_TH17 Cytoplasm,isDescribedBy,,True,,sa_TH17_s20950 TH17_s20950
IL2RG_TH17 Cytoplasm_2,isDescribedBy,,True,,sa_TH17_s20951 TH17_s20951
TNFRSF1B_TH17 Cytoplasm_2,isDescribedBy,,True,,sa_TH17_s20953 TH17_s20953
CD40LG/CD40_complex_TH17 Cytoplasm,isDescribedBy,,True,,sa_TH17_s20956 TH17_s20956
NLRC5_TH17 Cytoplasm,isDescribedBy,,True,,sa_TH17_s20959 TH17_s20959
IFIT1_TH17 Cytoplasm,isDescribedBy,,False,,sa_TH17_s20964 TH17_s20964
MAP3K14_TH17 Cytoplasm_1,isDescribedBy,,True,,sa_TH17_s20971 TH17_s20971
MX1_TH17 Cytoplasm,isDescribedBy,,False,,sa_TH17_s20972 TH17_s20972
MAP2K7_TH17 Cytoplasm,isDescribedBy,,True,,sa_TH17_s20983 TH17_s20983
RELA_TH17 Cytoplasm,isDescribedBy,,True,,sa_TH17_s20988 TH17_s20988
NFKB1_TH17 Cytoplasm,isDescribedBy,,True,,sa_TH17_s20989 TH17_s20989
RIGI_TH17 Cytoplasm,isDescribedBy,,True,,sa_TH17_s20991 TH17_s20991
MAP2K1_TH17 Cytoplasm,isDescribedBy,,False,,sa_TH17_s20992 TH17_s20992
HLA-C_TH17 Cytoplasm,isDescribedBy,,False,,sa_TH17_s20996 TH17_s20996
MLST8_TH17 Cytoplasm_1,isDescribedBy,,True,,sa_TH17_s20998 TH17_s20998
MTOR_TH17 Cytoplasm_1,isDescribedBy,,True,,sa_TH17_s20999 TH17_s20999
RPTOR_TH17 Cytoplasm_1,isDescribedBy,,True,,sa_TH17_s21000 TH17_s21000
TRAIL/TRAILR_complex_TH17 Cytoplasm,isDescribedBy,,False,,sa_TH17_s21005 TH17_s21005
"TNFRSF10A,B_TH17 Cytoplasm",isDescribedBy,,True,,sa_TH17_s21006 TH17_s21006
GBP6_TH17 Cytoplasm,isDescribedBy,,False,,sa_TH17_s21009 TH17_s21009
HLA-DQA2_TH17 Cytoplasm,isDescribedBy,,False,,sa_TH17_s21010 TH17_s21010
TRIM5_TH17 Cytoplasm,isDescribedBy,,False,,sa_TH17_s21011 TH17_s21011
JAK1_TH17 Cytoplasm,isDescribedBy,,False,,sa_TH17_s21012 TH17_s21012
MAVS_TH17 Cytoplasm,isDescribedBy,,True,,sa_TH17_s21014 TH17_s21014
STAT1/STAT2_complex_TH17 Cytoplasm,isDescribedBy,,False,,sa_TH17_s21015 TH17_s21015
STAT1_TH17 Cytoplasm,isDescribedBy,,True,,sa_TH17_s21016 TH17_s21016
STAT2_TH17 Cytoplasm_1,isDescribedBy,,True,,sa_TH17_s21017 TH17_s21017
KPNB1_TH17 Cytoplasm,isDescribedBy,,True,,sa_TH17_s21018 TH17_s21018
PTK2_TH17 Cytoplasm,isDescribedBy,,False,,sa_TH17_s21019 TH17_s21019
IL6/IL6R_complex_TH17 Cytoplasm,isDescribedBy,,False,,sa_TH17_s21020 TH17_s21020
IL6ST_TH17 Cytoplasm_1,isDescribedBy,,True,,sa_TH17_s21021 TH17_s21021
IL6RA_TH17 Cytoplasm_1,isDescribedBy,,True,,sa_TH17_s21022 TH17_s21022
NFKB2/RELB_complex_TH17 Cytoplasm,isDescribedBy,,True,,sa_TH17_s21024 TH17_s21024
RELB_TH17 Cytoplasm_1,isDescribedBy,,True,,sa_TH17_s21025 TH17_s21025
NFKB2_TH17 Cytoplasm_1,isDescribedBy,,True,,sa_TH17_s21026 TH17_s21026
IL7/IL7R_complex_TH17 Cytoplasm,isDescribedBy,,False,,sa_TH17_s21031 TH17_s21031
IL7RA_TH17 Cytoplasm_1,isDescribedBy,,True,,sa_TH17_s21033 TH17_s21033
IL2RG_TH17 Cytoplasm_3,isDescribedBy,,True,,sa_TH17_s21034 TH17_s21034
IL21/IL21R_complex_TH17 Cytoplasm,isDescribedBy,,False,,sa_TH17_s21035 TH17_s21035
IL21R_TH17 Cytoplasm_1,isDescribedBy,,True,,sa_TH17_s21037 TH17_s21037
IL2RG_TH17 Cytoplasm_4,isDescribedBy,,True,,sa_TH17_s21038 TH17_s21038
MAP3K5_TH17 Cytoplasm,isDescribedBy,,False,,sa_TH17_s21039 TH17_s21039
MDM2_TH17 Cytoplasm,isDescribedBy,,False,,sa_TH17_s21040 TH17_s21040
LAT_TH17 Cytoplasm_1,isDescribedBy,,True,,sa_TH17_s21041 TH17_s21041
JAK2_TH17 Cytoplasm,isDescribedBy,,False,,sa_TH17_s21042 TH17_s21042
MAP2K4_TH17 Cytoplasm,isDescribedBy,,True,,sa_TH17_s21046 TH17_s21046
STAT1/STAT2/IRF9_complex_TH17 Cytoplasm,isDescribedBy,,False,,sa_TH17_s21047 TH17_s21047
STAT1_TH17 Cytoplasm_1,isDescribedBy,,True,,sa_TH17_s21048 TH17_s21048
STAT2_TH17 Cytoplasm_2,isDescribedBy,,True,,sa_TH17_s21049 TH17_s21049
IRF9_TH17 Cytoplasm_1,isDescribedBy,,True,,sa_TH17_s21050 TH17_s21050
"MAPK8,9,10_TH17 Cytoplasm",isDescribedBy,,True,,sa_TH17_s21051 TH17_s21051
SRC_TH17 Cytoplasm,isDescribedBy,,False,,sa_TH17_s21052 TH17_s21052
IRF3_TH17 Cytoplasm,isDescribedBy,,True,,sa_TH17_s21053 TH17_s21053
RSAD2_TH17 Cytoplasm,isDescribedBy,,False,,sa_TH17_s21054 TH17_s21054
PTPN6_TH17 Cytoplasm_1,isDescribedBy,,True,,sa_TH17_s21055 TH17_s21055
IFIT3_TH17 Cytoplasm,isDescribedBy,,False,,sa_TH17_s21057 TH17_s21057
HLA-DQA1_TH17 Cytoplasm,isDescribedBy,,False,,sa_TH17_s21062 TH17_s21062
TP53_TH17 Cytoplasm,isDescribedBy,,True,,sa_TH17_s21063 TH17_s21063
DAXX_TH17 Cytoplasm_1,isDescribedBy,,True,,sa_TH17_s21064 TH17_s21064
FCGR1BP_TH17 Cytoplasm,isDescribedBy,,False,,sa_TH17_s21065 TH17_s21065
STAT1_TH17 Cytoplasm_2,isDescribedBy,,False,,sa_TH17_s21066 TH17_s21066
"TNFRSF10A,B_TH17 Cytoplasm_1",isDescribedBy,,False,,sa_TH17_s21067 TH17_s21067
OAS1_TH17 Cytoplasm,isDescribedBy,,False,,sa_TH17_s21072 TH17_s21072
IP6K2_TH17 Cytoplasm,isDescribedBy,,False,,sa_TH17_s21073 TH17_s21073
MYD88_TH17 Cytoplasm,isDescribedBy,,True,,sa_TH17_s21077 TH17_s21077
IFITM3_TH17 Cytoplasm,isDescribedBy,,False,,sa_TH17_s21079 TH17_s21079
ISG15_TH17 Cytoplasm_1,isDescribedBy,,False,,sa_TH17_s21080 TH17_s21080
UBA7_TH17 Cytoplasm,isDescribedBy,,True,,sa_TH17_s21082 TH17_s21082
STAT1_TH17 Cytoplasm_3,isDescribedBy,,False,,sa_TH17_s21083 TH17_s21083
IFNA/IFNAR_complex_TH17 Cytoplasm,isDescribedBy,,False,,sa_TH17_s21084 TH17_s21084
IFNAR1_TH17 Cytoplasm_1,isDescribedBy,,True,,sa_TH17_s21085 TH17_s21085
IFNAR2_TH17 Cytoplasm_1,isDescribedBy,,True,,sa_TH17_s21086 TH17_s21086
TRIM34_TH17 Cytoplasm,isDescribedBy,,False,,sa_TH17_s21091 TH17_s21091
IRF1_TH17 Cytoplasm_1,isDescribedBy,,False,,sa_TH17_s21094 TH17_s21094
GRB2_TH17 Cytoplasm_1,isDescribedBy,,True,,sa_TH17_s21095 TH17_s21095
CMTM6_TH17 Cytoplasm,isDescribedBy,,True,,sa_TH17_s21106 TH17_s21106
IL1R_complex_TH17 Cytoplasm,isDescribedBy,,True,,sa_TH17_s21109 TH17_s21109
IL1RA_TH17 Cytoplasm,isDescribedBy,,True,,sa_TH17_s21111 TH17_s21111
UBE2L6_TH17 Cytoplasm,isDescribedBy,,True,,sa_TH17_s21118 TH17_s21118
TNFRSF25_TH17 Cytoplasm_1,isDescribedBy,,True,,sa_TH17_s21122 TH17_s21122
VCAM/ITGA4/ITGB1_complex_TH17 Cytoplasm,isDescribedBy,,False,,sa_TH17_s21123 TH17_s21123
ITGA4_TH17 Cytoplasm,isDescribedBy,,True,,sa_TH17_s21124 TH17_s21124
ITGB1_TH17 Cytoplasm_1,isDescribedBy,,True,,sa_TH17_s21125 TH17_s21125
IL2/IL2R_complex_TH17 Cytoplasm,isDescribedBy,,False,,sa_TH17_s21127 TH17_s21127
IL2RB_TH17 Cytoplasm_2,isDescribedBy,,True,,sa_TH17_s21129 TH17_s21129
"MAPK11,12,13,14_TH17 Cytoplasm",isDescribedBy,,True,,sa_TH17_s21133 TH17_s21133
SMAD2_TH17 Cytoplasm_1,isDescribedBy,,True,,sa_TH17_s21135 TH17_s21135
SMAD3_TH17 Cytoplasm_1,isDescribedBy,,True,,sa_TH17_s21136 TH17_s21136
OAS2_TH17 Cytoplasm,isDescribedBy,,False,,sa_TH17_s21141 TH17_s21141
TRIM6_TH17 Cytoplasm,isDescribedBy,,False,,sa_TH17_s21142 TH17_s21142
MAP2K6_TH17 Cytoplasm_1,isDescribedBy,,True,,sa_TH17_s21143 TH17_s21143
STAT3_TH17 Cytoplasm,isDescribedBy,,False,,sa_TH17_s21144 TH17_s21144
TNF/TNFR1_complex_TH17 Cytoplasm,isDescribedBy,,False,,sa_TH17_s21145 TH17_s21145
TNFRSF1A_TH17 Cytoplasm_1,isDescribedBy,,True,,sa_TH17_s21146 TH17_s21146
SHC1_TH17 Cytoplasm,isDescribedBy,,False,,sa_TH17_s21148 TH17_s21148
"MAPK11,12,13,14_TH17 Cytoplasm_1",isDescribedBy,,True,,sa_TH17_s21149 TH17_s21149
TRADD_TH17 Cytoplasm,isDescribedBy,,False,,sa_TH17_s21153 TH17_s21153
MT2A_TH17 Cytoplasm,isDescribedBy,,False,,sa_TH17_s21156 TH17_s21156
RELA_TH17 Cytoplasm_1,isDescribedBy,,True,,sa_TH17_s21159 TH17_s21159
NFKB1_TH17 Cytoplasm_1,isDescribedBy,,True,,sa_TH17_s21160 TH17_s21160
ADAR_TH17 Cytoplasm,isDescribedBy,,False,,sa_TH17_s21167 TH17_s21167
TGFBR1_TH17 Cytoplasm_1,isDescribedBy,,True,,sa_TH17_s21168 TH17_s21168
"IRAK4/IRAK1,2/IRAKM_complex_TH17 Cytoplasm_1",isDescribedBy,,True,,sa_TH17_s21169 TH17_s21169
IRAK4_TH17 Cytoplasm_1,isDescribedBy,,True,,sa_TH17_s21170 TH17_s21170
"IRAK1,2_TH17 Cytoplasm_1",isDescribedBy,,True,,sa_TH17_s21172 TH17_s21172
LCK/ZAP70_complex_TH17 Cytoplasm,isDescribedBy,,False,,sa_TH17_s21175 TH17_s21175
LCK_TH17 Cytoplasm_1,isDescribedBy,,True,,sa_TH17_s21176 TH17_s21176
ZAP70_TH17 Cytoplasm_1,isDescribedBy,,True,,sa_TH17_s21177 TH17_s21177
IFIH1_TH17 Cytoplasm,isDescribedBy,,True,,sa_TH17_s21183 TH17_s21183
SHISA5_TH17 Cytoplasm,isDescribedBy,,False,,sa_TH17_s21184 TH17_s21184
TANK_TH17 Cytoplasm_3,isDescribedBy,,True,,sa_TH17_s21186 TH17_s21186
TRAF3_TH17 Cytoplasm_2,isDescribedBy,,True,,sa_TH17_s21187 TH17_s21187
HLA-DRB4_TH17 Cytoplasm,isDescribedBy,,False,,sa_TH17_s21188 TH17_s21188
IL15R_complex_TH17 Cytoplasm,isDescribedBy,,False,,sa_TH17_s21192 TH17_s21192
IL15RA_TH17 Cytoplasm,isDescribedBy,,False,,sa_TH17_s21194 TH17_s21194
IL2RG_TH17 Cytoplasm_5,isDescribedBy,,True,,sa_TH17_s21195 TH17_s21195
IL2RB_TH17 Cytoplasm_3,isDescribedBy,,True,,sa_TH17_s21196 TH17_s21196
RIPK1_TH17 Cytoplasm_3,isDescribedBy,,True,,sa_TH17_s21197 TH17_s21197
CASP3_TH17 Cytoplasm,isDescribedBy,,True,,sa_TH17_s21201 TH17_s21201
DUSP6_TH17 Cytoplasm,isDescribedBy,,True,,sa_TH17_s21202 TH17_s21202
GBP4_TH17 Cytoplasm,isDescribedBy,,False,,sa_TH17_s21203 TH17_s21203
CISH_TH17 Cytoplasm,isDescribedBy,,False,,sa_TH17_s21204 TH17_s21204
IFNG/IFNGR_complex_TH17 Cytoplasm,isDescribedBy,,False,,sa_TH17_s21206 TH17_s21206
IFNGR1_TH17 Cytoplasm_1,isDescribedBy,,True,,sa_TH17_s21207 TH17_s21207
IFNGR2_TH17 Cytoplasm_1,isDescribedBy,,True,,sa_TH17_s21208 TH17_s21208
SMAD4_TH17 Cytoplasm_1,isDescribedBy,,True,,sa_TH17_s21212 TH17_s21212
SMAD2_TH17 Cytoplasm_2,isDescribedBy,,True,,sa_TH17_s21213 TH17_s21213
SMAD3_TH17 Cytoplasm_2,isDescribedBy,,True,,sa_TH17_s21214 TH17_s21214
MAX_TH17 Cytoplasm,isDescribedBy,,False,,sa_TH17_s21218 TH17_s21218
IFNB/IFNAR_complex_TH17 Cytoplasm,isDescribedBy,,False,,sa_TH17_s21220 TH17_s21220
IFNAR1_TH17 Cytoplasm_2,isDescribedBy,,True,,sa_TH17_s21221 TH17_s21221
IFNAR2_TH17 Cytoplasm_2,isDescribedBy,,True,,sa_TH17_s21222 TH17_s21222
CFLAR_TH17 Cytoplasm,isDescribedBy,,True,,sa_TH17_s21224 TH17_s21224
CHUK/CHUK_complex_TH17 Cytoplasm,isDescribedBy,,False,,sa_TH17_s21226 TH17_s21226
CHUK_TH17 Cytoplasm_4,isDescribedBy,,True,,sa_TH17_s21227 TH17_s21227
CHUK_TH17 Cytoplasm_5,isDescribedBy,,True,,sa_TH17_s21228 TH17_s21228
TP53_TH17 Nucleus,isDescribedBy,,True,,sa_TH17_s21233 TH17_s21233
SOCS2_rna_TH17 Nucleus,isDescribedBy,,False,,sa_TH17_s21236 TH17_s21236
IL1B_gene_TH17 Nucleus,isDescribedBy,,True,,sa_TH17_s21237 TH17_s21237
GBP5_rna_TH17 Nucleus,isDescribedBy,,False,,sa_TH17_s21238 TH17_s21238
STAT1_space_homodimer_TH17 Nucleus,isDescribedBy,,False,,sa_TH17_s21240 TH17_s21240
ISG15_rna_TH17 Nucleus,isDescribedBy,,False,,sa_TH17_s21245 TH17_s21245
IRF5_rna_TH17 Nucleus,isDescribedBy,,False,,sa_TH17_s21250 TH17_s21250
ARF1_gene_TH17 Nucleus,isDescribedBy,,True,,sa_TH17_s21256 TH17_s21256
GBP4_rna_TH17 Nucleus,isDescribedBy,,False,,sa_TH17_s21258 TH17_s21258
IFI6_rna_TH17 Nucleus,isDescribedBy,,False,,sa_TH17_s21264 TH17_s21264
IL6_gene_TH17 Nucleus,isDescribedBy,,True,,sa_TH17_s21266 TH17_s21266
SP100_TH17 Nucleus,isDescribedBy,,False,,sa_TH17_s21268 TH17_s21268
GBP2_rna_TH17 Nucleus,isDescribedBy,,False,,sa_TH17_s21270 TH17_s21270
RELA_TH17 Nucleus,isDescribedBy,,True,,sa_TH17_s21273 TH17_s21273
NFKB1_TH17 Nucleus,isDescribedBy,,True,,sa_TH17_s21274 TH17_s21274
TNFRSF10A_rna_TH17 Nucleus,isDescribedBy,,False,,sa_TH17_s21279 TH17_s21279
SOCS3_rna_TH17 Nucleus,isDescribedBy,,False,,sa_TH17_s21280 TH17_s21280
TRIM34_rna_TH17 Nucleus,isDescribedBy,,False,,sa_TH17_s21281 TH17_s21281
IFIT5_rna_TH17 Nucleus,isDescribedBy,,False,,sa_TH17_s21282 TH17_s21282
TRIM25_rna_TH17 Nucleus,isDescribedBy,,False,,sa_TH17_s21283 TH17_s21283
IFI35_rna_TH17 Nucleus,isDescribedBy,,False,,sa_TH17_s21285 TH17_s21285
RPLP0_gene_TH17 Nucleus,isDescribedBy,,True,,sa_TH17_s21286 TH17_s21286
BCL2L1_gene_TH17 Nucleus,isDescribedBy,,True,,sa_TH17_s21287 TH17_s21287
IL17A_gene_TH17 Nucleus,isDescribedBy,,True,,sa_TH17_s21289 TH17_s21289
PML_rna_TH17 Nucleus,isDescribedBy,,False,,sa_TH17_s21296 TH17_s21296
MT2A_rna_TH17 Nucleus,isDescribedBy,,False,,sa_TH17_s21298 TH17_s21298
GBP1_rna_TH17 Nucleus,isDescribedBy,,False,,sa_TH17_s21299 TH17_s21299
RIPK1_rna_TH17 Nucleus,isDescribedBy,,False,,sa_TH17_s21300 TH17_s21300
GLUT1_rna_TH17 Nucleus,isDescribedBy,,True,,sa_TH17_s21301 TH17_s21301
IFI30_rna_TH17 Nucleus,isDescribedBy,,False,,sa_TH17_s21303 TH17_s21303
IFI27_rna_TH17 Nucleus,isDescribedBy,,False,,sa_TH17_s21307 TH17_s21307
HLA-DQA2_rna_TH17 Nucleus,isDescribedBy,,False,,sa_TH17_s21312 TH17_s21312
PTPN2_TH17 Nucleus,isDescribedBy,,False,,sa_TH17_s21314 TH17_s21314
IRF9_rna_TH17 Nucleus,isDescribedBy,,False,,sa_TH17_s21317 TH17_s21317
BCL2A1_gene_TH17 Nucleus,isDescribedBy,,True,,sa_TH17_s21319 TH17_s21319
CDKN1A_rna_TH17 Nucleus,isDescribedBy,,False,,sa_TH17_s21320 TH17_s21320
NCAM1_rna_TH17 Nucleus,isDescribedBy,,False,,sa_TH17_s21321 TH17_s21321
NFKB1_gene_TH17 Nucleus,isDescribedBy,,True,,sa_TH17_s21322 TH17_s21322
TRIM22_rna_TH17 Nucleus,isDescribedBy,,False,,sa_TH17_s21323 TH17_s21323
RRM2_rna_TH17 Nucleus,isDescribedBy,,False,,sa_TH17_s21324 TH17_s21324
TRIM14_rna_TH17 Nucleus,isDescribedBy,,False,,sa_TH17_s21325 TH17_s21325
HLA-DRA_rna_TH17 Nucleus,isDescribedBy,,False,,sa_TH17_s21327 TH17_s21327
FOS_TH17 Nucleus,isDescribedBy,,True,,sa_TH17_s21330 TH17_s21330
SMAD2/SMAD3/SMAD4_complex_TH17 Nucleus,isDescribedBy,,False,,sa_TH17_s21332 TH17_s21332
SMAD4_TH17 Nucleus,isDescribedBy,,True,,sa_TH17_s21333 TH17_s21333
SMAD2_TH17 Nucleus,isDescribedBy,,True,,sa_TH17_s21334 TH17_s21334
SMAD3_TH17 Nucleus,isDescribedBy,,True,,sa_TH17_s21335 TH17_s21335
TRIM6_rna_TH17 Nucleus,isDescribedBy,,False,,sa_TH17_s21348 TH17_s21348
TRIM5_rna_TH17 Nucleus,isDescribedBy,,False,,sa_TH17_s21353 TH17_s21353
ETS1_TH17 Nucleus,isDescribedBy,,False,,sa_TH17_s21354 TH17_s21354
BCL2_gene_TH17 Nucleus,isDescribedBy,,True,,sa_TH17_s21357 TH17_s21357
GBP3_rna_TH17 Nucleus,isDescribedBy,,False,,sa_TH17_s21360 TH17_s21360
MX2_rna_TH17 Nucleus,isDescribedBy,,False,,sa_TH17_s21361 TH17_s21361
GBP6_rna_TH17 Nucleus,isDescribedBy,,False,,sa_TH17_s21362 TH17_s21362
SESN1_rna_TH17 Nucleus,isDescribedBy,,False,,sa_TH17_s21363 TH17_s21363
IRF3_TH17 Nucleus,isDescribedBy,,True,,sa_TH17_s21370 TH17_s21370
CD82_rna_TH17 Nucleus,isDescribedBy,,False,,sa_TH17_s21374 TH17_s21374
HLA-A_rna_TH17 Nucleus,isDescribedBy,,False,,sa_TH17_s21376 TH17_s21376
FAS_rna_TH17 Nucleus,isDescribedBy,,False,,sa_TH17_s21377 TH17_s21377
NFKBIA_gene_TH17 Nucleus,isDescribedBy,,True,,sa_TH17_s21378 TH17_s21378
OASL_rna_TH17 Nucleus,isDescribedBy,,False,,sa_TH17_s21381 TH17_s21381
IFIT3_rna_TH17 Nucleus,isDescribedBy,,False,,sa_TH17_s21383 TH17_s21383
HLA-B_rna_TH17 Nucleus,isDescribedBy,,False,,sa_TH17_s21384 TH17_s21384
LMNB1_gene_TH17 Nucleus,isDescribedBy,,True,,sa_TH17_s21386 TH17_s21386
HLA-H_rna_TH17 Nucleus,isDescribedBy,,False,,sa_TH17_s21389 TH17_s21389
BST2_rna_TH17 Nucleus,isDescribedBy,,False,,sa_TH17_s21391 TH17_s21391
MX1_rna_TH17 Nucleus,isDescribedBy,,False,,sa_TH17_s21397 TH17_s21397
IL21_gene_TH17 Nucleus,isDescribedBy,,True,,sa_TH17_s21400 TH17_s21400
OAS1_rna_TH17 Nucleus,isDescribedBy,,False,,sa_TH17_s21402 TH17_s21402
RSAD2_rna_TH17 Nucleus,isDescribedBy,,False,,sa_TH17_s21405 TH17_s21405
CFLAR_gene_TH17 Nucleus,isDescribedBy,,True,,sa_TH17_s21406 TH17_s21406
OAS3_rna_TH17 Nucleus,isDescribedBy,,False,,sa_TH17_s21412 TH17_s21412
HLA-G_rna_TH17 Nucleus,isDescribedBy,,True,,sa_TH17_s21413 TH17_s21413
MDM2_rna_TH17 Nucleus,isDescribedBy,,False,,sa_TH17_s21415 TH17_s21415
AP1_complex_TH17 Nucleus,isDescribedBy,,True,,sa_TH17_s21416 TH17_s21416
JUN_TH17 Nucleus,isDescribedBy,,True,,sa_TH17_s21417 TH17_s21417
FOS_TH17 Nucleus_1,isDescribedBy,,True,,sa_TH17_s21418 TH17_s21418
IP6K2_rna_TH17 Nucleus,isDescribedBy,,False,,sa_TH17_s21420 TH17_s21420
TOX_rna_TH17 Nucleus,isDescribedBy,,False,,sa_TH17_s21426 TH17_s21426
IFITM1_rna_TH17 Nucleus,isDescribedBy,,False,,sa_TH17_s21429 TH17_s21429
NFKB2_gene_TH17 Nucleus,isDescribedBy,,True,,sa_TH17_s21431 TH17_s21431
IFIT2_rna_TH17 Nucleus,isDescribedBy,,False,,sa_TH17_s21434 TH17_s21434
OAS2_rna_TH17 Nucleus,isDescribedBy,,False,,sa_TH17_s21437 TH17_s21437
IFITM2_rna_TH17 Nucleus,isDescribedBy,,False,,sa_TH17_s21438 TH17_s21438
SHISA5_rna_TH17 Nucleus,isDescribedBy,,False,,sa_TH17_s21439 TH17_s21439
XAF1_rna_TH17 Nucleus,isDescribedBy,,False,,sa_TH17_s21440 TH17_s21440
HLA-DQA1_rna_TH17 Nucleus,isDescribedBy,,False,,sa_TH17_s21448 TH17_s21448
EIF2AK2_rna_TH17 Nucleus,isDescribedBy,,False,,sa_TH17_s21454 TH17_s21454
IFIT1_rna_TH17 Nucleus,isDescribedBy,,False,,sa_TH17_s21456 TH17_s21456
SOCS1_rna_TH17 Nucleus,isDescribedBy,,False,,sa_TH17_s21457 TH17_s21457
FCGR1BP_rna_TH17 Nucleus,isDescribedBy,,False,,sa_TH17_s21458 TH17_s21458
HLA-DRB4_rna_TH17 Nucleus,isDescribedBy,,False,,sa_TH17_s21463 TH17_s21463
GADD45B_gene_TH17 Nucleus,isDescribedBy,,True,,sa_TH17_s21467 TH17_s21467
STAT5_space_homodimer_TH17 Nucleus,isDescribedBy,,False,,sa_TH17_s21468 TH17_s21468
CISH_rna_TH17 Nucleus,isDescribedBy,,False,,sa_TH17_s21474 TH17_s21474
SP100_rna_TH17 Nucleus,isDescribedBy,,False,,sa_TH17_s21477 TH17_s21477
ADAR_rna_TH17 Nucleus,isDescribedBy,,False,,sa_TH17_s21479 TH17_s21479
STAT1/STAT2/IRF9_complex_TH17 Nucleus,isDescribedBy,,False,,sa_TH17_s21485 TH17_s21485
STAT1_TH17 Nucleus,isDescribedBy,,True,,sa_TH17_s21486 TH17_s21486
STAT2_TH17 Nucleus,isDescribedBy,,True,,sa_TH17_s21487 TH17_s21487
IRF9_TH17 Nucleus,isDescribedBy,,True,,sa_TH17_s21488 TH17_s21488
HNRNPA2B1_gene_TH17 Nucleus,isDescribedBy,,True,,sa_TH17_s21489 TH17_s21489
XIAP_gene_TH17 Nucleus,isDescribedBy,,True,,sa_TH17_s21491 TH17_s21491
ICAM1_rna_TH17 Nucleus,isDescribedBy,,True,,sa_TH17_s21492 TH17_s21492
STAT1_space_homodimer_TH17 Nucleus_1,isDescribedBy,,False,,sa_TH17_s21497 TH17_s21497
IL2_rna_TH17 Nucleus,isDescribedBy,,False,,sa_TH17_s21501 TH17_s21501
ETS1_rna_TH17 Nucleus,isDescribedBy,,False,,sa_TH17_s21502 TH17_s21502
IFITM3_rna_TH17 Nucleus,isDescribedBy,,False,,sa_TH17_s21503 TH17_s21503
